processId,threadId,parentProcessId,userId,mountNamespace,argsNum,returnValue,sus_label
26446,262,9489,1338,6,1,0,0
88865,2415,63,10,32,7,1,1
12174,356,7447,1226,7,2,0,0
49404,681,4770,1955,3,1,0,0
41111,973,3796,1813,5,3,0,0
67806,4028,420,63,47,8,-1,1
51887,4284,98,29,30,17,-1,1
91158,4043,219,27,26,6,1,1
40214,339,4641,1984,6,3,0,0
25376,66,5754,1457,4,2,1,0
28860,555,8862,1913,5,0,0,0
2828,558,9580,1727,9,3,1,0
58556,4615,294,17,48,10,0,1
43856,493,6652,1516,3,1,0,0
9433,429,6468,1980,5,1,0,0
49543,187,3709,1666,1,3,0,0
53972,4254,499,7,28,6,0,1
90785,1008,249,54,45,13,1,1
75939,3265,81,70,41,19,0,1
76863,4384,54,83,48,15,1,1
3192,306,9492,1163,2,2,1,0
49244,273,1248,1299,7,3,1,0
65941,2852,214,83,28,17,1,1
40224,43,6979,1416,6,1,0,0
60744,1806,488,21,20,10,-1,1
7304,173,3011,1975,4,1,1,0
36433,708,7354,1481,1,2,0,0
17774,802,6810,1608,9,1,0,0
22736,499,937,1307,8,4,0,0
82253,2832,141,40,37,14,1,1
67246,4466,108,91,15,7,0,1
33232,668,1447,1890,7,0,0,0
6600,286,2284,1784,3,4,0,0
27309,214,8846,1001,2,1,0,0
59593,4561,123,16,49,8,1,1
21079,714,7311,1868,1,3,0,0
17023,605,6510,1233,7,4,0,0
35268,606,8130,1847,6,4,0,0
64408,2365,298,40,23,7,-1,1
90472,2756,312,71,25,16,1,1
66795,2280,219,17,37,13,0,1
12929,371,1466,1962,4,4,0,0
37727,385,2255,1044,1,3,1,0
11403,606,3891,1798,5,1,0,0
55210,2640,292,4,47,10,-1,1
11617,540,6870,1854,6,0,0,0
34187,926,5502,1556,2,2,0,0
4471,407,9821,1685,7,3,0,0
49190,881,2466,1043,7,1,0,0
92712,4650,465,99,32,16,-1,1
38904,262,8998,1705,9,0,0,0
16707,305,2839,1784,6,3,0,0
13666,688,2393,1408,3,2,0,0
84946,3061,305,15,30,15,-1,1
56290,1853,392,48,25,13,1,1
53791,4684,73,38,14,7,-1,1
66923,3438,153,92,17,15,0,1
54509,3074,212,79,28,10,-1,1
77903,3079,437,27,43,18,0,1
92202,3073,58,72,37,19,-1,1
59112,2884,429,57,37,17,0,1
4943,172,4585,1467,7,4,0,0
14490,889,2915,1810,1,4,0,0
65834,2700,386,34,48,13,1,1
2917,924,5017,1510,2,3,0,0
78557,3808,150,5,44,7,0,1
24387,726,5284,1864,6,2,0,0
49938,573,528,1412,1,1,0,0
20426,338,5970,1603,7,4,0,0
80101,1461,207,70,46,18,0,1
28890,708,890,1286,2,1,0,0
28598,181,1676,1784,3,0,0,0
4506,290,1122,1471,1,4,0,0
74498,3676,54,93,49,18,1,1
95692,4856,178,34,21,10,0,1
82118,3699,252,53,32,6,1,1
72447,2701,173,77,31,10,-1,1
64096,4428,234,65,48,16,-1,1
27957,785,4523,1726,5,1,0,0
19271,832,2811,1875,2,4,0,0
70578,2915,313,19,36,9,-1,1
79519,2896,194,53,39,19,1,1
48605,645,6929,1086,8,4,1,0
64610,2680,3,6,23,9,0,1
32598,171,2340,1113,1,1,1,0
55151,1384,336,30,14,12,0,1
18569,808,9093,1446,1,2,0,0
63292,3025,475,68,31,19,0,1
7655,746,2656,1819,9,4,0,0
28532,800,7825,1832,4,1,0,0
6978,510,1475,1235,9,0,0,0
17531,494,4761,1476,2,1,0,0
57404,2220,116,51,36,7,1,1
41774,475,1743,1355,9,1,0,0
48838,822,9279,1742,2,3,0,0
74751,3442,128,34,33,11,-1,1
42321,739,6517,1526,7,1,0,0
3563,543,8346,1014,2,2,0,0
33562,762,4215,1791,2,0,0,0
55406,4015,274,25,27,8,0,1
24953,195,1466,1843,1,0,0,0
63806,1305,82,1,37,19,0,1
13588,652,1177,1234,2,4,0,0
25160,559,7117,1174,4,2,0,0
7374,124,6860,1260,5,4,0,0
3747,357,2485,1801,6,0,0,0
77384,1117,129,10,18,16,-1,1
89866,1768,36,81,41,9,-1,1
17789,490,7719,1253,8,3,0,0
15683,674,3653,1736,7,0,0,0
44543,761,5963,1812,7,2,0,0
80173,2883,179,68,16,9,1,1
12372,230,7252,1400,4,4,0,0
37444,732,2708,1793,1,3,0,0
97350,1683,369,25,36,5,1,1
9110,430,9004,1808,2,2,0,0
24895,823,9184,1171,3,1,0,0
87202,4612,380,41,15,12,1,1
59933,3291,397,27,39,12,-1,1
47196,55,5397,1326,5,2,0,0
57662,4565,404,72,31,10,0,1
24017,952,986,1848,3,0,0,0
10435,398,3503,1000,7,1,1,0
65237,4314,30,28,41,5,-1,1
33088,416,3983,1650,5,4,0,0
18069,872,3153,1110,7,4,0,0
26945,484,8736,1867,3,2,0,0
17029,490,1602,1330,9,0,0,0
30052,767,4435,1914,8,0,0,0
24821,325,4315,1898,9,3,0,0
24669,904,2572,1665,2,2,0,0
36270,173,6646,1781,5,4,0,0
22834,68,8180,1794,8,0,0,0
35121,644,2910,1481,2,3,0,0
94254,3250,418,56,46,11,-1,1
7317,331,3310,1401,3,0,0,0
24499,781,9993,1798,7,2,0,0
76545,4383,212,28,18,17,-1,1
84396,2243,358,98,29,10,1,1
35157,964,5434,1682,5,4,0,0
37208,873,878,1290,9,3,0,0
17725,918,3943,1255,8,0,0,0
13485,202,7349,1259,8,3,0,0
33602,21,8944,1584,4,3,0,0
8314,606,7378,1854,7,0,0,0
7823,251,1318,1874,3,4,0,0
89513,1792,150,75,47,19,1,1
33972,388,7832,1225,6,1,0,0
15502,277,2081,1799,7,2,1,0
36367,154,4145,1174,4,4,0,0
15135,166,8917,1924,5,0,0,0
45633,839,1900,1625,8,4,1,0
42855,228,5904,1703,5,4,0,0
30411,657,556,1491,8,2,0,0
27557,920,8477,1709,8,2,0,0
69230,4595,100,70,12,7,-1,1
99645,2170,306,14,36,8,0,1
40851,177,2031,1711,4,3,0,0
10587,575,6802,1457,1,1,0,0
44320,803,6282,1837,5,2,0,0
29940,53,720,1146,8,0,0,0
91633,3427,325,74,11,13,0,1
27616,182,3715,1340,1,0,0,0
14828,286,4633,1050,1,4,1,0
32655,288,3151,1962,9,4,0,0
48190,569,9610,1858,6,2,0,0
28083,193,5198,1656,8,0,0,0
56226,4548,347,15,22,14,-1,1
6482,569,2931,1361,9,1,0,0
27399,69,1335,1795,4,1,0,0
45357,822,9582,1760,8,0,0,0
6542,232,9087,1696,8,0,0,0
23687,674,2105,1848,5,2,0,0
38285,825,8573,1347,5,3,0,0
9472,278,7810,1087,7,4,0,0
31090,17,8501,1408,7,3,0,0
45638,250,2772,1231,2,4,0,0
24959,157,6382,1038,6,0,0,0
92326,1777,262,15,49,16,1,1
52634,2941,306,33,14,11,1,1
2058,709,7249,1976,6,1,0,0
39098,897,6722,1672,9,3,0,0
2089,285,502,1446,4,0,0,0
29444,469,1377,1919,5,1,0,0
3914,741,2254,1570,6,4,0,0
41411,846,9124,1738,2,4,0,0
9996,20,945,1381,8,1,0,0
97882,3252,220,85,41,9,1,1
81712,3012,253,99,27,10,1,1
58301,3579,345,77,26,11,1,1
10768,124,5692,1343,1,4,0,0
41785,194,9853,1883,7,3,0,0
71530,3147,449,33,20,14,1,1
49200,384,1457,1288,8,4,0,0
43928,187,1424,1442,6,1,0,0
51228,4903,278,76,31,17,-1,1
25861,626,2497,1683,4,1,0,0
40577,790,653,1494,9,4,0,0
57562,1439,30,61,17,6,1,1
22675,236,7982,1414,2,4,0,0
1545,865,1008,1050,6,3,0,0
78371,4343,110,31,12,14,-1,1
19888,376,9372,1558,4,2,0,0
84828,1605,137,55,14,18,1,1
35620,638,3241,1700,5,4,0,0
97520,4244,60,90,12,9,1,1
38823,534,2607,1738,2,3,0,0
28355,516,5577,1684,5,0,0,0
56488,2287,237,43,43,12,-1,1
33975,574,2649,1406,6,4,0,0
82206,4131,9,97,45,14,-1,1
7643,613,1863,1855,4,3,0,0
92996,2967,131,86,26,10,1,1
17364,651,9479,1046,4,4,0,0
2016,196,1423,1298,3,3,0,0
68764,1232,368,17,27,10,1,1
46368,33,4315,1824,7,2,0,0
69689,2955,200,48,38,9,-1,1
11478,74,2620,1386,9,1,0,0
46639,314,3588,1606,7,4,0,0
86291,3871,247,63,29,5,-1,1
75704,2750,311,21,31,10,1,1
40951,364,5445,1641,5,2,0,0
37321,780,1420,1889,3,3,0,0
82402,1161,73,83,40,12,0,1
24833,267,3257,1753,5,0,0,0
9754,126,9058,1433,6,0,0,0
14760,550,4237,1686,9,1,0,0
49689,437,9288,1559,6,1,0,0
2531,740,9334,1159,4,2,0,0
38131,574,7618,1849,2,2,0,0
69324,2688,39,26,43,8,0,1
24321,93,2821,1832,9,4,0,0
40905,328,7143,1726,7,1,0,0
22959,554,5016,1379,7,0,0,0
26939,109,9193,1549,7,3,0,0
26510,650,6316,1726,4,4,0,0
29251,446,1962,1667,6,1,0,0
7610,722,3222,1185,1,3,1,0
55725,4397,18,48,23,14,-1,1
68722,4459,78,24,21,19,-1,1
31678,880,9682,1765,4,1,0,0
3307,530,3685,1622,5,0,0,0
20096,826,2507,1719,9,3,0,0
71306,3577,317,94,30,18,0,1
61055,4090,40,18,29,5,0,1
20086,718,3739,1359,6,0,0,0
29865,124,9557,1301,4,1,0,0
68888,3806,72,76,31,15,-1,1
84905,2730,112,37,32,19,-1,1
61829,1388,339,39,41,16,0,1
86115,4388,340,3,17,5,1,1
95610,3005,488,13,14,6,0,1
14686,853,7913,1787,8,1,0,0
48192,138,5890,1725,8,1,0,0
92448,3782,156,35,48,7,0,1
48657,778,1468,1755,3,2,1,0
48333,810,1641,1315,3,2,0,0
31678,207,7197,1544,6,0,1,0
25226,725,5641,1436,5,2,0,0
32860,791,5151,1098,8,4,0,0
32585,887,8366,1841,1,3,0,0
45859,635,1046,1041,7,1,0,0
82826,2248,214,65,37,17,-1,1
4987,13,6060,1576,9,1,0,0
16254,3,9497,1632,1,4,0,0
6774,515,1965,1213,9,3,0,0
82970,4522,200,12,38,5,1,1
38383,848,1473,1672,7,4,0,0
40964,337,8946,1631,2,0,1,0
69465,4616,41,11,45,13,-1,1
90794,3010,244,83,44,17,0,1
51050,2117,388,59,23,9,-1,1
39525,191,9910,1316,6,4,0,0
45363,128,7220,1474,6,0,0,0
42781,13,1938,1824,2,4,0,0
9905,314,5718,1746,5,2,0,0
37408,922,7284,1399,6,4,0,0
7970,456,9588,1652,5,0,0,0
4636,753,501,1520,8,3,0,0
78780,4670,36,20,33,12,-1,1
67801,1640,287,43,20,8,1,1
45974,364,6094,1381,1,2,0,0
35742,463,8459,1651,2,3,0,0
14615,607,3209,1273,1,2,0,0
26003,265,4220,1525,9,3,0,0
90949,1288,108,57,34,16,-1,1
99182,2489,215,68,20,8,0,1
24333,760,9357,1911,8,0,0,0
20623,662,1625,1248,4,4,0,0
11412,147,7726,1154,4,2,1,0
45912,277,1608,1604,9,0,0,0
11789,753,6901,1076,8,3,1,0
48045,855,6548,1022,8,2,0,0
26032,338,2418,1766,9,1,1,0
4304,139,6865,1503,3,0,0,0
13722,96,2146,1907,9,0,0,0
48246,471,7291,1308,6,4,0,0
40952,596,761,1674,9,4,0,0
40040,63,8790,1604,3,1,0,0
2015,26,2410,1753,1,4,0,0
75072,1147,340,93,49,8,-1,1
40961,841,1624,1612,9,0,0,0
35610,142,3220,1103,5,3,0,0
19710,195,9141,1341,3,4,1,0
2154,82,8000,1848,5,0,0,0
67798,2102,33,19,44,7,0,1
20508,630,1748,1114,5,2,1,0
64638,2160,117,3,22,7,1,1
8227,516,5585,1486,9,1,0,0
48454,360,7333,1098,3,1,0,0
43267,917,9637,1804,4,2,0,0
41197,303,6412,1762,6,3,0,0
45597,225,6891,1947,2,4,0,0
9152,129,8552,1656,5,2,0,0
58638,3098,439,16,11,5,1,1
84853,3726,87,19,25,15,0,1
5431,631,6149,1498,5,1,0,0
29024,315,3441,1605,2,2,0,0
6433,381,4991,1486,1,2,0,0
17661,560,8891,1070,7,0,0,0
52183,2844,452,11,13,11,1,1
15373,906,8376,1658,6,1,0,0
1671,481,9696,1684,3,1,1,0
24752,219,7838,1085,7,1,0,0
37509,559,1001,1589,4,4,0,0
24325,825,5055,1358,7,1,0,0
8967,315,2277,1767,9,4,0,0
41764,303,5766,1443,6,1,1,0
63176,1890,314,22,46,16,1,1
41342,170,9197,1797,6,0,0,0
43344,699,6740,1598,7,3,0,0
23760,194,3284,1800,4,4,1,0
22526,169,5867,1746,1,0,0,0
11209,863,1703,1030,4,1,0,0
8561,603,5082,1213,4,0,0,0
96253,2817,151,24,34,6,-1,1
3421,493,1488,1758,8,1,0,0
52042,3641,371,40,33,12,-1,1
26426,166,8457,1153,9,1,0,0
18153,73,7713,1380,2,2,0,0
18749,780,3181,1672,1,2,0,0
25818,580,7201,1694,8,4,0,0
20457,41,7769,1933,4,4,0,0
16151,731,6977,1497,7,1,0,0
29144,150,9633,1585,2,0,0,0
76427,3585,77,98,21,12,0,1
18773,96,1544,1067,4,0,1,0
75817,2846,211,54,26,8,-1,1
69513,2453,485,56,19,18,1,1
4368,561,4323,1799,5,2,0,0
47804,156,4406,1439,7,3,0,0
42434,311,8391,1788,2,4,0,0
90023,3112,110,52,34,18,-1,1
72436,4833,344,74,47,7,0,1
99094,2429,486,13,32,18,1,1
11136,571,1817,1217,1,4,0,0
16183,390,4172,1636,6,0,0,0
67927,1127,164,15,13,19,1,1
6122,451,1286,1746,2,0,0,0
6439,968,7277,1463,2,1,0,0
61170,2547,397,1,24,16,-1,1
37378,525,3472,1115,4,4,0,0
59219,3833,345,29,42,9,-1,1
54424,4609,80,34,13,7,0,1
55997,4891,236,79,12,16,-1,1
71487,3829,69,32,25,9,0,1
1784,355,6208,1060,3,1,0,0
69192,1882,244,53,47,11,1,1
74104,3233,233,66,40,5,-1,1
99040,3061,150,65,18,19,-1,1
4913,401,2015,1234,1,1,0,0
49478,763,2172,1812,6,4,0,0
51862,1431,135,55,38,7,-1,1
78602,1294,487,64,16,13,-1,1
47391,889,6099,1646,7,4,0,0
80158,3508,374,37,39,8,-1,1
83571,4372,266,96,42,19,1,1
34537,940,7595,1700,3,4,0,0
52226,4135,170,13,43,18,0,1
21080,637,7033,1009,5,2,0,0
46096,970,2685,1912,9,0,1,0
22389,128,7460,1376,3,0,0,0
19322,885,2547,1174,1,1,0,0
59849,2335,291,59,17,12,1,1
35964,579,3885,1169,1,4,0,0
59926,1980,52,40,32,15,0,1
18343,335,1856,1891,3,0,0,0
87424,1484,186,84,25,10,1,1
45848,335,6756,1400,7,3,0,0
34365,494,3696,1146,3,0,0,0
48882,880,6654,1936,7,4,0,0
29831,864,8740,1986,3,0,0,0
18709,688,4865,1249,8,1,0,0
4744,480,7311,1559,2,1,0,0
30750,552,8451,1259,4,1,0,0
12745,629,782,1228,7,2,0,0
60330,3461,490,34,30,12,0,1
31483,817,5810,1036,7,3,0,0
43533,962,8372,1777,5,3,0,0
79150,3312,357,31,26,15,-1,1
45199,910,9767,1477,5,4,0,0
14923,952,2712,1188,4,1,0,0
31575,401,5295,1352,1,0,1,0
73268,3576,416,92,36,12,1,1
6056,772,4069,1898,6,4,0,0
83208,1228,12,66,11,12,-1,1
23436,556,2933,1245,8,3,0,0
65963,2478,73,70,48,12,-1,1
12889,460,7879,1025,6,3,0,0
38626,714,3640,1263,3,4,0,0
8657,153,3189,1669,4,4,0,0
11167,877,9855,1196,4,3,0,0
24383,954,2899,1019,7,0,0,0
72612,1674,388,72,49,14,0,1
20614,654,3957,1898,2,4,0,0
99649,4788,260,57,22,19,-1,1
33916,845,6060,1553,9,1,0,0
1190,648,626,1636,2,4,0,0
17014,96,8814,1039,8,3,0,0
45080,264,7393,1554,8,3,0,0
27657,736,7178,1088,7,2,0,0
26556,663,2986,1596,3,1,0,0
53573,1166,437,45,28,12,-1,1
93525,1274,105,24,43,5,-1,1
22174,129,6485,1215,1,0,0,0
65693,3357,374,77,42,12,1,1
42235,19,1816,1774,6,0,0,0
18175,194,8514,1774,6,1,0,0
33606,559,7457,1166,6,3,0,0
58048,1009,352,61,38,11,-1,1
11142,355,4383,1755,7,2,0,0
40976,419,2407,1375,6,3,0,0
50822,2510,243,42,23,11,-1,1
34598,774,6252,1104,5,1,0,0
39467,825,8147,1618,4,4,0,0
98777,2221,17,77,20,18,0,1
61009,1416,176,44,33,9,1,1
23433,311,8914,1939,1,0,0,0
44590,247,1165,1836,3,3,0,0
46657,817,5561,1270,7,3,1,0
14547,206,2349,1264,4,0,0,0
6655,221,6699,1782,3,4,0,0
26364,184,3690,1469,6,4,1,0
5760,955,9219,1687,1,4,0,0
1145,166,3010,1071,4,1,0,0
47271,499,7511,1587,9,1,0,0
35622,454,9877,1979,4,2,0,0
12302,206,6205,1602,9,0,0,0
25022,321,5712,1055,7,3,0,0
18772,643,9920,1815,8,3,0,0
32024,295,3097,1330,6,0,0,0
1302,171,8043,1689,2,4,0,0
17241,483,1154,1829,3,3,0,0
48893,12,8487,1204,6,4,0,0
27916,56,8646,1579,9,0,0,0
45327,575,5762,1178,9,4,0,0
15056,712,9356,1310,5,2,0,0
69297,3128,102,87,24,15,-1,1
21049,858,970,1252,4,1,0,0
30450,586,8577,1291,9,4,0,0
59805,2207,283,17,32,15,0,1
48414,907,2279,1085,4,2,0,0
74315,2848,116,13,41,17,0,1
37221,903,7341,1945,9,1,0,0
80130,1260,256,94,22,13,0,1
1097,651,1332,1681,8,0,0,0
47240,336,1044,1566,1,4,0,0
49508,112,8684,1982,8,3,0,0
22991,630,8105,1559,9,2,0,0
2605,105,2101,1956,9,3,0,0
40882,404,9741,1802,9,2,0,0
86656,4886,89,80,24,5,-1,1
93183,1715,60,90,48,17,0,1
40986,990,5284,1844,2,0,0,0
12536,3,5034,1528,1,2,0,0
30344,642,8905,1436,8,1,0,0
11699,120,3023,1071,6,0,0,0
13595,901,1960,1508,2,4,0,0
43078,953,2744,1419,8,3,0,0
98377,2058,177,86,25,14,-1,1
38487,933,962,1154,5,1,0,0
12534,440,7270,1185,5,3,0,0
17184,655,522,1820,1,4,0,0
32480,726,3107,1023,1,4,0,0
53686,4864,443,66,38,9,0,1
18144,886,5234,1579,4,0,1,0
90516,4755,37,59,29,16,1,1
62134,1234,420,19,43,11,0,1
10067,141,1364,1119,7,1,0,0
29369,246,5939,1793,5,2,0,0
42568,628,2221,1386,9,1,0,0
75839,4995,315,98,38,13,1,1
34160,115,6476,1231,8,2,0,0
65685,4766,479,59,24,9,-1,1
46681,265,2761,1381,6,1,0,0
19333,314,8323,1746,4,2,0,0
58434,3214,307,78,39,8,-1,1
53909,4708,141,54,47,10,-1,1
99005,4495,167,77,39,6,-1,1
2828,121,6996,1668,7,3,1,0
27727,411,6435,1484,8,0,0,0
52316,1198,153,18,26,17,1,1
15376,710,6431,1439,3,2,0,0
90157,2574,355,0,27,10,0,1
8710,327,3784,1223,5,2,0,0
48908,781,6769,1088,8,1,0,0
91573,2883,145,61,36,17,-1,1
84533,2869,279,55,35,16,-1,1
26766,226,9537,1463,4,4,0,0
37220,361,664,1058,2,1,0,0
42914,22,2531,1256,8,2,0,0
39197,596,8246,1859,9,0,0,0
88889,2515,360,14,32,18,-1,1
40198,957,5253,1092,9,3,0,0
32324,587,7360,1175,3,0,0,0
15663,963,8589,1467,8,3,0,0
40384,748,4354,1197,2,2,0,0
72623,4862,418,21,25,19,-1,1
31523,744,5386,1359,9,2,0,0
17907,427,2238,1808,4,3,0,0
66756,2664,248,53,11,15,1,1
27723,591,8659,1053,5,0,0,0
4041,571,1629,1857,6,1,1,0
12425,57,2007,1020,6,2,0,0
20895,252,7660,1590,9,2,1,0
58250,2194,120,60,46,8,0,1
84047,3159,124,13,27,11,0,1
41772,284,8962,1164,7,1,0,0
41821,983,645,1131,1,0,0,0
52559,1249,17,41,17,7,-1,1
18334,202,4374,1821,5,1,0,0
49908,446,3370,1915,4,3,1,0
26934,50,4144,1582,7,4,0,0
45936,171,3732,1010,5,2,0,0
24284,785,4909,1988,7,1,0,0
24599,434,9072,1098,3,0,0,0
12516,525,9580,1880,6,2,0,0
45732,551,5151,1601,5,2,0,0
56632,1506,338,83,27,8,-1,1
8805,847,5551,1463,4,0,0,0
7265,771,8440,1837,9,2,0,0
14568,156,8005,1679,5,3,0,0
44668,190,9534,1456,1,4,0,0
37258,835,7788,1209,8,2,0,0
5481,974,3806,1176,1,3,0,0
35754,758,3596,1394,5,4,0,0
36659,635,6853,1927,2,0,0,0
29731,426,3773,1192,5,4,0,0
90770,1496,11,39,22,16,0,1
35503,393,2769,1255,8,2,0,0
78015,4424,164,77,22,17,-1,1
38755,578,1806,1238,1,3,0,0
35406,180,4710,1766,8,1,0,0
46028,385,6683,1769,6,1,0,0
72166,4514,343,19,26,11,-1,1
10852,420,6459,1310,1,0,0,0
21131,250,4270,1038,2,3,0,0
99893,4075,291,95,15,10,-1,1
11682,489,9618,1480,1,1,1,0
18740,728,3503,1195,7,3,0,0
77394,4373,309,58,31,7,1,1
72797,1813,253,34,37,17,-1,1
47882,828,794,1259,2,4,0,0
38412,369,7219,1137,2,0,0,0
94276,3384,150,88,23,17,-1,1
8059,245,7496,1906,2,2,0,0
19544,434,2862,1487,1,3,0,0
86173,3109,353,0,46,10,-1,1
37875,906,709,1876,7,2,0,0
62850,3196,151,67,40,11,0,1
40887,680,2002,1162,3,3,0,0
72918,2464,151,29,15,11,0,1
37487,888,2762,1582,9,1,0,0
35884,804,2427,1586,2,3,0,0
92414,3688,447,85,19,10,-1,1
26184,91,921,1064,1,3,0,0
14417,75,9344,1636,1,4,0,0
44001,754,5565,1402,4,0,0,0
48717,989,3460,1132,1,0,0,0
71803,3768,213,32,12,16,0,1
43530,557,9482,1870,8,1,0,0
49770,140,5789,1443,1,3,0,0
49479,384,5573,1207,9,2,0,0
86554,1708,477,57,25,9,0,1
69887,3716,346,89,20,15,-1,1
24040,881,6182,1315,9,2,0,0
1781,530,5041,1085,1,4,0,0
61932,4658,349,15,22,16,0,1
47403,618,5390,1244,9,4,0,0
59456,2282,65,86,13,16,1,1
49231,552,7448,1092,4,3,0,0
30721,512,9426,1694,7,4,0,0
8906,389,5908,1733,3,1,0,0
36743,188,1691,1373,3,0,0,0
16282,810,9347,1891,8,1,0,0
7638,211,6339,1723,5,4,0,0
51705,3468,4,12,31,9,1,1
36195,911,7599,1816,6,2,0,0
41994,866,8031,1782,5,4,0,0
38614,650,9043,1060,6,2,0,0
22357,881,4417,1382,9,3,0,0
25858,765,733,1087,2,2,0,0
28952,952,6129,1839,8,1,0,0
22927,688,1252,1694,5,1,0,0
83738,1148,173,40,11,17,1,1
92497,1910,62,60,26,12,1,1
22817,8,9686,1692,8,0,0,0
78672,2883,235,59,29,10,0,1
44596,946,7651,1679,8,0,0,0
42974,223,8410,1625,5,4,0,0
4654,906,5364,1639,2,1,0,0
2435,897,4953,1161,6,3,0,0
27911,396,5919,1442,7,0,0,0
75899,2055,57,68,14,12,-1,1
7710,639,2116,1736,4,0,0,0
3475,679,9098,1682,6,4,0,0
7833,612,9016,1133,9,4,0,0
60952,1386,318,39,38,7,-1,1
3285,116,8209,1818,4,1,0,0
66515,4451,243,20,37,14,-1,1
25363,371,3222,1835,5,2,0,0
35578,858,2005,1864,2,4,0,0
95593,2547,70,36,22,7,0,1
2324,171,9133,1079,6,0,0,0
82780,4736,97,30,20,8,1,1
33981,905,8003,1261,8,1,0,0
7701,335,7194,1512,4,2,0,0
8158,465,8522,1966,8,0,0,0
13713,540,3324,1087,2,2,0,0
30312,612,9205,1706,4,1,0,0
40749,606,9809,1203,9,2,0,0
77100,3163,14,16,39,10,1,1
6713,233,8813,1642,7,2,0,0
47824,807,1254,1344,6,2,0,0
64947,1565,476,77,21,9,-1,1
94562,2376,378,77,46,12,1,1
75223,4409,36,31,19,16,-1,1
78833,3920,207,67,12,7,0,1
76941,4167,398,33,16,5,0,1
38605,72,521,1566,8,0,0,0
75985,4439,270,93,41,17,-1,1
20446,620,4787,1484,6,0,1,0
93411,3933,395,2,41,15,0,1
18081,935,1575,1619,1,4,0,0
47737,530,8189,1899,5,4,0,0
1206,827,4943,1567,1,4,0,0
18087,972,1370,1317,3,1,0,0
10110,651,9461,1722,5,0,1,0
16036,879,5163,1283,6,3,0,0
76395,4358,253,52,16,6,1,1
76188,4925,233,69,18,14,1,1
72262,3734,434,27,28,9,1,1
42124,403,6255,1921,3,3,0,0
18778,769,3426,1225,7,1,0,0
9325,837,1714,1675,3,1,0,0
34572,82,9237,1565,8,2,0,0
19922,526,5733,1154,7,1,0,0
49320,288,3053,1846,2,3,0,0
46272,665,9519,1011,1,0,0,0
89906,1274,267,78,34,12,-1,1
20097,832,6950,1302,3,2,0,0
9787,587,5987,1621,2,1,0,0
32259,596,5012,1264,4,0,0,0
20363,443,4277,1644,3,1,0,0
9782,49,7669,1318,1,3,0,0
7171,618,1605,1906,7,2,0,0
41328,910,6474,1218,2,2,0,0
21666,267,5175,1156,6,0,0,0
9162,830,3067,1578,1,4,0,0
40004,222,9374,1112,9,4,0,0
94515,3483,403,90,13,5,1,1
86652,2957,493,10,46,18,1,1
35961,394,8607,1892,6,4,0,0
31659,425,5557,1799,5,4,1,0
39069,833,6968,1563,9,4,0,0
9680,20,8956,1622,8,0,1,0
19155,619,9883,1901,1,0,0,0
38418,39,7266,1714,5,3,0,0
36946,950,6876,1957,1,1,0,0
6626,899,3392,1179,2,3,0,0
45472,623,998,1964,1,2,0,0
95522,1947,151,57,37,5,1,1
4814,264,6484,1992,2,4,0,0
69417,4587,357,60,28,6,-1,1
27806,954,1389,1573,1,2,0,0
82691,3607,88,85,44,7,0,1
1060,166,4609,1109,7,2,0,0
16585,87,8459,1994,4,1,0,0
43719,985,4857,1564,5,1,0,0
40063,999,3205,1634,8,4,0,0
13039,162,4840,1986,5,2,0,0
46017,75,1681,1073,1,2,0,0
86139,1065,112,2,48,8,0,1
39006,189,575,1762,2,0,0,0
47600,277,8560,1604,3,3,0,0
83545,2222,26,3,24,13,1,1
71644,1943,354,14,42,14,1,1
83162,1992,201,41,33,6,0,1
3327,520,2225,1666,2,1,0,0
36941,929,5942,1891,5,2,0,0
1282,448,8734,1447,2,1,0,0
8424,139,6077,1515,3,4,1,0
63913,4157,314,3,41,10,-1,1
24574,242,5203,1809,3,3,0,0
44922,405,6281,1520,7,1,0,0
48191,629,1115,1287,6,0,0,0
9601,269,9578,1104,5,0,0,0
24019,518,2941,1339,3,3,0,0
12111,883,6173,1138,3,0,0,0
74315,2421,234,8,10,18,0,1
11816,662,1345,1444,2,2,0,0
38051,381,3014,1279,2,3,0,0
1055,728,5154,1094,3,0,0,0
76507,4463,485,14,47,8,-1,1
49563,932,2388,1549,5,1,0,0
64338,3156,422,88,39,7,-1,1
77027,4218,363,23,30,5,1,1
9706,70,2988,1427,2,3,0,0
21764,218,6086,1163,1,3,0,0
44950,688,8958,1944,7,3,0,0
56801,4694,331,1,34,10,1,1
66763,2067,245,37,46,5,-1,1
20029,767,8433,1164,2,4,0,0
26731,409,3050,1030,4,3,0,0
43891,572,798,1321,5,3,0,0
4420,1,3438,1138,8,0,0,0
24762,844,8628,1849,2,1,0,0
17406,364,2776,1362,7,0,0,0
35177,325,864,1912,8,2,0,0
46543,703,1015,1001,9,4,0,0
43600,654,9535,1562,4,3,0,0
10885,327,2043,1331,4,3,0,0
88568,2345,90,41,35,8,0,1
32896,367,4525,1897,4,2,0,0
97718,3256,190,81,27,15,0,1
90905,1764,424,36,32,13,-1,1
22909,796,6374,1939,8,2,0,0
28696,716,2946,1540,9,2,1,0
62177,1238,180,6,15,12,0,1
29734,525,3672,1440,8,2,1,0
64378,3990,229,76,17,17,1,1
80139,4439,36,84,37,11,-1,1
